model,dataset,image,scale,psnr_y,ssim_y,rmse_y,edge_rmse,texture_rmse,flat_rmse,highpass_rmse,fft_low_power,fft_mid_power,fft_high_power
SC-INR-Fixed,urban100,img_001.png,x8,24.537151144979006,nan,0.059311982801019424,0.10732042044401169,0.11410493403673172,0.008831513114273548,0.1606462597846985,2.5136171486792464e-08,8.646763805644256e-09,1.7883920002661796e-09
SC-INR-Adaptive,urban100,img_001.png,x8,24.65445041277253,nan,0.058516383751863486,0.10599469393491745,0.11270283907651901,0.00859692320227623,0.1600514054298401,2.4058766289306223e-08,8.420120077144937e-09,1.7856289264899463e-09
Bicubic,urban100,img_001.png,x16,20.77867493416428,nan,0.09142527035947562,0.1420048624277115,0.16459831595420837,0.03779271990060806,0.16349270939826965,1.346054391311603e-07,1.0106735571466594e-08,1.89323676205798e-09
LIIF,urban100,img_001.png,x16,21.967850923100567,nan,0.07972737289476624,0.13280022144317627,0.14952848851680756,0.02293838933110237,0.1632573902606964,8.807318026749715e-08,1.0019981080570864e-08,1.8904370341011194e-09
LTE,urban100,img_001.png,x16,21.842568487933157,nan,0.0808856678337763,0.13411939144134521,0.1513846516609192,0.0232401043176651,0.16342699527740479,9.203642383977646e-08,1.0110227104361224e-08,1.890166958946294e-09
LTE-NoCell,urban100,img_001.png,x16,21.868957051336494,nan,0.08064030234995369,0.13376770913600922,0.1511688232421875,0.02324199303984642,0.1633702516555786,9.119696519174283e-08,1.008985237762661e-08,1.8902513394341542e-09
LTE-FeaturePhase,urban100,img_001.png,x16,21.885637101627687,nan,0.08048559239428997,0.13341601192951202,0.15091758966445923,0.023738496005535126,0.16334792971611023,9.064004784302562e-08,1.0084164686131836e-08,1.8899904722358235e-09
SC-INR-Fixed,urban100,img_001.png,x16,21.950616000205947,nan,0.07988572849836748,0.1327173262834549,0.14950747787952423,0.02305457554757595,0.16326221823692322,8.875183156197768e-08,9.999579667296561e-09,1.8909648993702845e-09
SC-INR-Adaptive,urban100,img_001.png,x16,22.019106723649205,nan,0.07925828372839679,0.13226890563964844,0.14885860681533813,0.02282986231148243,0.1632683277130127,8.633299850994854e-08,1.0018774173424854e-08,1.8900871042833736e-09
Bicubic,urban100,img_001.png,x30,18.93519074948031,nan,0.11304216394184413,0.15494702756404877,0.18196499347686768,0.08394496142864227,0.16485196352005005,2.6183578296549577e-07,1.123829713745233e-08,2.131883608088207e-09
LIIF,urban100,img_001.png,x30,19.59760478245009,nan,0.10474173436294817,0.15436969697475433,0.17735359072685242,0.046344466507434845,0.16483132541179657,2.151847672865339e-07,1.1224968536273307e-08,2.129758682901346e-09
LTE,urban100,img_001.png,x30,19.594734113696724,nan,0.1047763570128876,0.15222400426864624,0.17565321922302246,0.04968362674117088,0.16481468081474304,2.1539997483864467e-07,1.1220559776085678e-08,2.1288285703373722e-09
LTE-NoCell,urban100,img_001.png,x30,19.692879149119065,nan,0.10359911430791052,0.15275536477565765,0.17608642578125,0.04856600612401962,0.16482390463352203,2.0901519759452305e-07,1.1228924604307796e-08,2.1295689880229146e-09
LTE-FeaturePhase,urban100,img_001.png,x30,19.725277559905397,nan,0.1032134088941215,0.1521589607000351,0.1754939705133438,0.049079641699790955,0.16482748091220856,2.0696857027282336e-07,1.122484765408343e-08,2.1298822384589436e-09
SC-INR-Fixed,urban100,img_001.png,x30,19.622307996848072,nan,0.10444426551771746,0.15376827120780945,0.17654719948768616,0.046874407678842545,0.16482806205749512,2.1357611192933634e-07,1.122444260625386e-08,2.130039547413005e-09
SC-INR-Adaptive,urban100,img_001.png,x30,19.671714714491298,nan,0.10385185642870913,0.15366986393928528,0.17666910588741302,0.0479498989880085,0.1648360937833786,2.1038911614166813e-07,1.1224428555993614e-08,2.1297274146720324e-09
Bicubic,urban100,img_002.png,x4,24.276957182330776,nan,0.061115608597716316,0.09862088412046432,0.10912209004163742,0.008791569620370865,0.15797059237957,1.1745954968106277e-08,9.990744417285138e-09,1.4120328176376074e-09
LIIF,urban100,img_002.png,x4,26.851604272421923,nan,0.04543806059568913,0.07252880930900574,0.07627853751182556,0.00575456116348505,0.14151133596897125,1.5889663222208934e-09,5.74996405741463e-09,1.2278974350284005e-09
LTE,urban100,img_002.png,x4,26.968051129713587,nan,0.04483296313210168,0.07142361253499985,0.07481715083122253,0.005757092498242855,0.14058370888233185,1.511885744091782e-09,5.5530489681670485e-09,1.2223071522424651e-09
LTE-NoCell,urban100,img_002.png,x4,26.786556381216972,nan,0.045779619737150064,0.07335618883371353,0.07738208770751953,0.005757747683674097,0.14302781224250793,1.612929986990741e-09,5.796868269452244e-09,1.2667830746413541e-09
LTE-FeaturePhase,urban100,img_002.png,x4,26.78712671103881,nan,0.045776613870591835,0.07341296970844269,0.07745061814785004,0.0057703773491084576,0.14330407977104187,1.5611697880286307e-09,5.785237325343108e-09,1.2780906001454608e-09
SC-INR-Fixed,urban100,img_002.png,x4,26.846526942740233,nan,0.045464629141390114,0.07244253158569336,0.07583363354206085,0.005741560366004705,0.1415889412164688,1.628122281242265e-09,5.735373799852815e-09,1.2359310960484792e-09
SC-INR-Adaptive,urban100,img_002.png,x4,26.92084683685268,nan,0.04507727539957655,0.07183735817670822,0.07532544434070587,0.005735527258366346,0.14119823276996613,1.5435980015147696e-09,5.622166174978784e-09,1.2296150410063427e-09
Bicubic,urban100,img_002.png,x8,21.881659445422372,nan,0.08052245877697166,0.11756637692451477,0.13663804531097412,0.017403772100806236,0.15944436192512512,6.208085555424471e-08,1.042492091096897e-08,1.4485595603060948e-09
LIIF,urban100,img_002.png,x8,23.147805767858358,nan,0.06960007564216682,0.10826043039560318,0.11837766319513321,0.008981319144368172,0.15888316929340363,3.20293789315075e-08,1.030184708351915e-08,1.4474898764019527e-09
LTE,urban100,img_002.png,x8,23.10296324418556,nan,0.06996032813619923,0.10797956585884094,0.11763256788253784,0.009259461425244808,0.15871617197990417,3.309682636356604e-08,1.0278013320947314e-08,1.4448495223261344e-09
LTE-NoCell,urban100,img_002.png,x8,23.218057829214697,nan,0.06903941591825696,0.10728014260530472,0.1180298775434494,0.009134388528764248,0.15873457491397858,3.115320604361719e-08,1.0171889492253021e-08,1.4478268655876938e-09
LTE-FeaturePhase,urban100,img_002.png,x8,23.22458360408403,nan,0.06898756556082726,0.10712822526693344,0.11792212724685669,0.008971747942268848,0.15874315798282623,3.085742814378154e-08,1.0210136296925271e-08,1.4469267021432635e-09
SC-INR-Fixed,urban100,img_002.png,x8,23.080971975464678,nan,0.0701376807992169,0.10865573585033417,0.11846920102834702,0.009210393764078617,0.15887300670146942,3.3295119087363934e-08,1.033528329588739e-08,1.4461052395965625e-09
SC-INR-Adaptive,urban100,img_002.png,x8,23.198426780579304,nan,0.0691956289169366,0.10744371265172958,0.11751890182495117,0.008993598632514477,0.15862804651260376,3.146233864934984e-08,1.0193216355727591e-08,1.4477299100374406e-09
Bicubic,urban100,img_002.png,x16,19.49601071844908,nan,0.10597403341552432,0.13429971039295197,0.16048647463321686,0.042244646698236465,0.16022875905036926,1.5589550760707078e-07,1.09082512353353e-08,1.517268219245901e-09
LIIF,urban100,img_002.png,x16,20.549806843253062,nan,0.09386629104186187,0.1306515485048294,0.14875486493110657,0.027715187519788742,0.1604284942150116,1.0862701849770378e-07,1.0998331734118651e-08,1.5163290808306923e-09
LTE,urban100,img_002.png,x16,20.487851468083136,nan,0.0945382212204302,0.13144980370998383,0.15031100809574127,0.026604151353240013,0.16027389466762543,1.1136203071606837e-07,1.0935705198519236e-08,1.515856380394892e-09
LTE-NoCell,urban100,img_002.png,x16,20.761778264280277,nan,0.09160329312802411,0.12759295105934143,0.1468040645122528,0.02687428705394268,0.1601274311542511,1.009383709557783e-07,1.0900142734629783e-08,1.5155971423114393e-09
LTE-FeaturePhase,urban100,img_002.png,x16,20.822171678045738,nan,0.09096858012099344,0.12672019004821777,0.14611318707466125,0.025539038702845573,0.16011445224285126,9.87004548897328e-08,1.0898599670274062e-08,1.5155700679316176e-09
SC-INR-Fixed,urban100,img_002.png,x16,20.56948377537545,nan,0.09365388791399393,0.1310281753540039,0.1493842899799347,0.027640195563435555,0.16037781536579132,1.0794519477975162e-07,1.0975854996089956e-08,1.5174866602526963e-09
SC-INR-Adaptive,urban100,img_002.png,x16,20.644181590196823,nan,0.0928519268293539,0.1297566443681717,0.14813779294490814,0.026422005146741867,0.16036328673362732,1.0505224912766423e-07,1.0975555534800571e-08,1.517094550119693e-09
Bicubic,urban100,img_002.png,x30,17.40668155867518,nan,0.1347925601523776,0.14756852388381958,0.1760741025209427,0.09830047190189362,0.16318227350711823,3.175346006627368e-07,1.2420443300173144e-08,1.7449633687646794e-09
LIIF,urban100,img_002.png,x30,18.287910315113272,nan,0.12178799598682512,0.1458837389945984,0.17383484542369843,0.06851641088724136,0.1631578654050827,2.463840471974628e-07,1.2407940698512607e-08,1.7416390406385945e-09
LTE,urban100,img_002.png,x30,18.272650751176784,nan,0.12200214389940921,0.14574557542800903,0.1738865077495575,0.06935299187898636,0.16315105557441711,2.4750772593057885e-07,1.2404982707967282e-08,1.7421040176309125e-09
LTE-NoCell,urban100,img_002.png,x30,18.33175951173753,nan,0.12117471987362556,0.145271897315979,0.17304463684558868,0.06592600047588348,0.1631278097629547,2.432311913543107e-07,1.2401178152048252e-08,1.7418555134504883e-09
LTE-FeaturePhase,urban100,img_002.png,x30,18.4739127262856,nan,0.11920771507749309,0.1429344266653061,0.17041292786598206,0.06400541961193085,0.16312213242053986,2.3314325201841958e-07,1.2400583749666084e-08,1.741407993044693e-09
SC-INR-Fixed,urban100,img_002.png,x30,18.231710880730482,nan,0.12257854329700955,0.14709804952144623,0.17553962767124176,0.06813009828329086,0.16318276524543762,2.5048943141801813e-07,1.2410878557139367e-08,1.7423029757646894e-09
SC-INR-Adaptive,urban100,img_002.png,x30,18.274615313834822,nan,0.12197455274147485,0.14671145379543304,0.1748857945203781,0.06886786967515945,0.1631988137960434,2.4732667537542987e-07,1.241361463320305e-08,1.7419876708805895e-09
Bicubic,urban100,img_003.png,x4,22.0775393101109,nan,0.07872687893014897,0.13259723782539368,0.14301466941833496,0.01539176981896162,0.22009985148906708,1.9370433345636032e-08,1.7499733077884033e-08,3.5933550276153265e-09
LIIF,urban100,img_003.png,x4,23.90649853303954,nan,0.06377861343833006,0.10631661862134933,0.10921233147382736,0.012737820856273174,0.20560358464717865,3.5715093624065706e-09,1.1627310013805034e-08,3.3360823623545507e-09
LTE,urban100,img_003.png,x4,23.96166985380769,nan,0.06337478621364966,0.10564757883548737,0.10825370997190475,0.012704587541520596,0.20414747297763824,3.679224135776816e-09,1.146055106312763e-08,3.2866195002962707e-09
LTE-NoCell,urban100,img_003.png,x4,23.843656788802434,nan,0.06424172005708893,0.10710383206605911,0.11024998128414154,0.012697854079306126,0.20687447488307953,3.6812504171599023e-09,1.1788579976142654e-08,3.382264705719352e-09
LTE-FeaturePhase,urban100,img_003.png,x4,23.841380719289504,nan,0.06425855630368779,0.1072775200009346,0.11056598275899887,0.01270373910665512,0.2071581333875656,3.5542908645132664e-09,1.180494108468384e-08,3.3936473623906367e-09
SC-INR-Fixed,urban100,img_003.png,x4,23.947442908204863,nan,0.06347867522024932,0.10555361211299896,0.1079573780298233,0.012746927328407764,0.20453423261642456,3.828080703718425e-09,1.1456568207408909e-08,3.3029292253842325e-09
SC-INR-Adaptive,urban100,img_003.png,x4,23.966171689743128,nan,0.06334194801521671,0.10554616898298264,0.10829059779644012,0.01265741977840662,0.2047591656446457,3.5350174269378373e-09,1.1425708403047986e-08,3.3110788035774107e-09
Bicubic,urban100,img_003.png,x8,20.226110541187662,nan,0.0974303971718141,0.15423941612243652,0.17552335560321808,0.023552488535642624,0.22200320661067963,8.720926849849083e-08,1.8278029236895527e-08,3.6990939111773544e-09
LIIF,urban100,img_003.png,x8,21.32148614993166,nan,0.08588665574371154,0.14118720591068268,0.15179134905338287,0.01847287267446518,0.2205977439880371,4.654276229304857e-08,1.7368925869832362e-08,3.696812911767768e-09
LTE,urban100,img_003.png,x8,21.346632326787184,nan,0.08563836824780587,0.1410781741142273,0.15140865743160248,0.018272140994668007,0.2201613485813141,4.620314838514927e-08,1.7260571844902107e-08,3.68774321985549e-09
LTE-NoCell,urban100,img_003.png,x8,21.28916516817597,nan,0.08620684311948346,0.14160864055156708,0.15274678170681,0.018578223884105682,0.22102148830890656,4.662259231007542e-08,1.7609961130728856e-08,3.6983638021706547e-09
LTE-FeaturePhase,urban100,img_003.png,x8,21.28431368504784,nan,0.08625500719767072,0.1417393833398819,0.15327486395835876,0.018428221344947815,0.22112008929252625,4.6513440672876484e-08,1.7672609753903862e-08,3.699084626164034e-09
SC-INR-Fixed,urban100,img_003.png,x8,21.325679247463928,nan,0.08584520412195282,0.14128221571445465,0.15163224935531616,0.018476976081728935,0.22062332928180695,4.643499008246429e-08,1.7354092204149675e-08,3.69948229372507e-09
SC-INR-Adaptive,urban100,img_003.png,x8,21.34333917404856,nan,0.08567084318218345,0.1410667896270752,0.15198634564876556,0.017933059483766556,0.22057995200157166,4.580575134348749e-08,1.736167515715752e-08,3.6952828227001717e-09
Bicubic,urban100,img_003.png,x16,18.64140947655993,nan,0.11693096294282204,0.17084458470344543,0.1993214339017868,0.049635112285614014,0.22452199459075928,1.825633789109868e-07,1.9674884316452454e-08,3.996653600339099e-09
LIIF,urban100,img_003.png,x16,19.223279800586482,nan,0.10935433652373093,0.16861355304718018,0.19191448390483856,0.03899896517395973,0.22448000311851501,1.4439272265199793e-07,1.966248052294363e-08,3.99622978567027e-09
LTE,urban100,img_003.png,x16,19.175761966177813,nan,0.1099542199042772,0.1688268780708313,0.19276635348796844,0.039335981011390686,0.22447359561920166,1.4735699155487853e-07,1.9657452455278393e-08,3.995266380527404e-09
LTE-NoCell,urban100,img_003.png,x16,19.168006004777755,nan,0.11005244605995601,0.16845597326755524,0.19242767989635468,0.04109830781817436,0.2244812697172165,1.4777451667395122e-07,1.9669342487808447e-08,3.996580256990838e-09
LTE-FeaturePhase,urban100,img_003.png,x16,19.235928734375804,nan,0.10919520382160347,0.1673041433095932,0.19071480631828308,0.03997617959976196,0.22447355091571808,1.435640754323522e-07,1.9674624781096007e-08,3.996129197581116e-09
SC-INR-Fixed,urban100,img_003.png,x16,19.192152336190567,nan,0.10974693071270582,0.16886992752552032,0.19232605397701263,0.039499431848526,0.22448398172855377,1.4633424526621304e-07,1.9655660178489855e-08,3.997013185050979e-09
SC-INR-Adaptive,urban100,img_003.png,x16,19.212547835347024,nan,0.1094895342186565,0.16798202693462372,0.19178690016269684,0.039662547409534454,0.22446152567863464,1.4511111573980628e-07,1.964990726455757e-08,3.9959120859085704e-09
Bicubic,urban100,img_003.png,x30,17.46136131708021,nan,0.13394667398067311,0.17887715995311737,0.20840421319007874,0.08115192502737045,0.22907662391662598,3.009172342862047e-07,2.2525929090044095e-08,4.59281357766401e-09
LIIF,urban100,img_003.png,x30,17.84823725254117,nan,0.12811150625163373,0.1820213943719864,0.21073949337005615,0.062428273260593414,0.2290654331445694,2.63346173801777e-07,2.2521364227959678e-08,4.591820323311062e-09
LTE,urban100,img_003.png,x30,17.826829762664286,nan,0.1284276429220168,0.18135197460651398,0.2104039490222931,0.0642349049448967,0.2290608286857605,2.653371364653391e-07,2.2522806899849885e-08,4.591455122405353e-09
LTE-NoCell,urban100,img_003.png,x30,17.83247265587783,nan,0.12834423544740603,0.1808711439371109,0.20977641642093658,0.06483856588602066,0.22906754910945892,2.6480370718962605e-07,2.2523498101638953e-08,4.591888299098765e-09
LTE-FeaturePhase,urban100,img_003.png,x30,17.854510184715807,nan,0.1280190177788225,0.1801770180463791,0.20939375460147858,0.06455212831497192,0.22906151413917542,2.627631259917826e-07,2.252281097995904e-08,4.591150043323366e-09
SC-INR-Fixed,urban100,img_003.png,x30,17.851214261303497,nan,0.1280676047353558,0.18223527073860168,0.21115398406982422,0.06206963211297989,0.22906415164470673,2.630770129292532e-07,2.2520196241514424e-08,4.591575693520004e-09
SC-INR-Adaptive,urban100,img_003.png,x30,17.83789178361696,nan,0.12826418643515997,0.18150068819522858,0.21054378151893616,0.06405244022607803,0.22906562685966492,2.6430053040440907e-07,2.2523486968322787e-08,4.5916712772745255e-09
Bicubic,urban100,img_004.png,x4,21.204855137390737,nan,0.08704768849151773,0.1465049535036087,0.15909221768379211,0.01253355760127306,0.16585023701190948,4.7354823330363876e-08,2.1992585331671355e-08,1.3673398157419778e-09
LIIF,urban100,img_004.png,x4,23.264777464903197,nan,0.06866906384365719,0.12113998085260391,0.12498445063829422,0.006950384005904198,0.15104983747005463,1.3277638528603133e-08,1.6593761830522385e-08,1.226281685134054e-09
LTE,urban100,img_004.png,x4,23.718587943117065,nan,0.06517343372853361,0.11462515592575073,0.11707890778779984,0.006768666207790375,0.1424335092306137,1.188186348176145e-08,1.505402923082736e-08,1.059119014296137e-09
LTE-NoCell,urban100,img_004.png,x4,23.150025655453934,nan,0.06958228994501413,0.12194208055734634,0.1267240345478058,0.007029825355857611,0.14986546337604523,1.616046370043777e-08,1.6595544479721595e-08,1.1947470017121552e-09
LTE-FeaturePhase,urban100,img_004.png,x4,23.319293444303515,nan,0.06823942013977581,0.11949670314788818,0.12410636991262436,0.006744625046849251,0.14748036861419678,1.5479653058646975e-08,1.5948381006253857e-08,1.1628555436375088e-09
SC-INR-Fixed,urban100,img_004.png,x4,23.456249128500446,nan,0.06717188620450765,0.11809559911489487,0.12165670841932297,0.006777610629796982,0.14623436331748962,1.3215722383265617e-08,1.5885574260931402e-08,1.1108714975639483e-09
SC-INR-Adaptive,urban100,img_004.png,x4,23.46689859280762,nan,0.06708957958030609,0.11831746250391006,0.12167306989431381,0.006931815762072802,0.1461249142885208,1.2807398317485877e-08,1.590635780082391e-08,1.1208604630815964e-09
Bicubic,urban100,img_004.png,x8,17.951323743518838,nan,0.12660003123288652,0.18071140348911285,0.21215353906154633,0.03340884670615196,0.1687348634004593,2.2382799774860782e-07,2.3087214369454188e-08,1.415351316213549e-09
LIIF,urban100,img_004.png,x8,19.06371616092769,nan,0.11138178970826275,0.17611823976039886,0.19574183225631714,0.02257789671421051,0.16870129108428955,1.4550079126255338e-07,2.347921133555649e-08,1.419722670231091e-09
LTE,urban100,img_004.png,x8,19.133041349472506,nan,0.11049635005495997,0.17309021949768066,0.19577020406723022,0.02437073364853859,0.16708891093730927,1.462312935224247e-07,2.240065468844292e-08,1.4094753696975356e-09
LTE-NoCell,urban100,img_004.png,x8,18.87955312323628,nan,0.11376858166474352,0.17476941645145416,0.1985439956188202,0.029850438237190247,0.16780461370944977,1.6010037950418952e-07,2.2762333147838665e-08,1.413372960122904e-09
LTE-FeaturePhase,urban100,img_004.png,x8,19.00966415846931,nan,0.11207707601077882,0.17338927090168,0.1963808536529541,0.025428062304854393,0.1674482226371765,1.5296758245056892e-07,2.2548530097729313e-08,1.4143752777193068e-09
SC-INR-Fixed,urban100,img_004.png,x8,19.100309489805184,nan,0.11091352945919647,0.17593134939670563,0.19411347806453705,0.02466229535639286,0.16850419342517853,1.448861590658291e-07,2.311907335121684e-08,1.4214697273104693e-09
SC-INR-Adaptive,urban100,img_004.png,x8,18.925502073184518,nan,0.11316832718402832,0.17676971852779388,0.1983526200056076,0.02610228769481182,0.16798485815525055,1.5721981052433438e-07,2.274980775357804e-08,1.419938849045315e-09
Bicubic,urban100,img_004.png,x16,16.040496658421496,nan,0.1577521064601792,0.1954038143157959,0.23188087344169617,0.09086184203624725,0.16838355362415314,4.324726756539675e-07,2.4519990834331348e-08,1.5355170509931105e-09
LIIF,urban100,img_004.png,x16,16.290114011868624,nan,0.15328310861345346,0.19675308465957642,0.23305124044418335,0.07655929774045944,0.16845092177391052,4.013008240384488e-07,2.455630977030395e-08,1.537313880139133e-09
LTE,urban100,img_004.png,x16,16.479028248061102,nan,0.14998526252430736,0.19614438712596893,0.23164896667003632,0.06416204571723938,0.1683649867773056,3.7921156466439753e-07,2.4510119969764058e-08,1.5365921347117218e-09
LTE-NoCell,urban100,img_004.png,x16,16.44320545030325,nan,0.1506051168832192,0.19430290162563324,0.23073412477970123,0.07195065915584564,0.16835904121398926,3.8328674345141295e-07,2.452926556318825e-08,1.5359346172788481e-09
LTE-FeaturePhase,urban100,img_004.png,x16,16.271100898947076,nan,0.1536190075543647,0.19540414214134216,0.23229926824569702,0.08276774734258652,0.16835038363933563,4.0372044808505333e-07,2.452883335255986e-08,1.5374625978583413e-09
SC-INR-Fixed,urban100,img_004.png,x16,16.64645021859919,nan,0.1471219555990318,0.1954321563243866,0.2310623824596405,0.05640621483325958,0.16838298738002777,3.601606645715096e-07,2.4530843514291866e-08,1.5353978150378919e-09
SC-INR-Adaptive,urban100,img_004.png,x16,16.375352496229077,nan,0.15178623031580585,0.19577054679393768,0.23150984942913055,0.07499067485332489,0.16839011013507843,3.9131021018358105e-07,2.451141721287735e-08,1.538214782353566e-09
Bicubic,urban100,img_004.png,x30,15.326133339681594,nan,0.17127474634768136,0.20146353542804718,0.2367658168077469,0.12083914130926132,0.16842757165431976,5.843385347241865e-07,2.7323460205408283e-08,1.7674304545008255e-09
LIIF,urban100,img_004.png,x30,15.610645750384279,nan,0.16575541018053958,0.2020064741373062,0.23825980722904205,0.1048128753900528,0.16841910779476166,5.385665545384853e-07,2.7329379852390935e-08,1.7681235371191824e-09
LTE,urban100,img_004.png,x30,15.629680951355247,nan,0.16539255353715906,0.2018570899963379,0.23724696040153503,0.10507602989673615,0.16840586066246033,5.356374807483014e-07,2.7326267910816667e-08,1.7667843909710452e-09
LTE-NoCell,urban100,img_004.png,x30,15.679703514017254,nan,0.16444278535029674,0.20067204535007477,0.23698113858699799,0.10363470017910004,0.16839997470378876,5.279396135327421e-07,2.7324405006713517e-08,1.7671682964374126e-09
LTE-FeaturePhase,urban100,img_004.png,x30,15.637782986118378,nan,0.16523835039880203,0.2013128250837326,0.2373812049627304,0.1050407737493515,0.1684095561504364,5.343629049926741e-07,2.732871144551432e-08,1.7679429016540433e-09
SC-INR-Fixed,urban100,img_004.png,x30,15.57460141985375,nan,0.16644468400930992,0.20248645544052124,0.23867009580135345,0.10610433667898178,0.16841761767864227,5.441863615791157e-07,2.733141722989926e-08,1.7682809174429117e-09
SC-INR-Adaptive,urban100,img_004.png,x30,15.598695771624104,nan,0.1659836121155312,0.2019726037979126,0.2379075586795807,0.10618019849061966,0.16841910779476166,5.404105701469591e-07,2.733327029292138e-08,1.7681394616942976e-09
Bicubic,urban100,img_005.png,x4,23.493829882802896,nan,0.06688188516855993,0.13895779848098755,0.14246222376823425,0.002841568784788251,0.1450856477022171,2.346486685145531e-08,1.1127936043274624e-08,1.0383919595615554e-09
LIIF,urban100,img_005.png,x4,27.747817065154887,nan,0.04098350964895,0.08661095798015594,0.08822235465049744,0.0024900012649595737,0.125455841422081,1.2426199088690106e-09,4.825271289559014e-09,9.294139383920555e-10
LTE,urban100,img_005.png,x4,27.79835095888373,nan,0.04074576274632056,0.08617041260004044,0.08736687153577805,0.002481627045199275,0.12723900377750397,1.3550293328063516e-09,4.630003710172659e-09,9.752897123603903e-10
LTE-NoCell,urban100,img_005.png,x4,27.78088299057923,nan,0.04082778794910115,0.08598660677671432,0.08768320083618164,0.002610265975818038,0.12436908483505249,1.3529456825611242e-09,4.77517186143146e-09,9.154960161014163e-10
LTE-FeaturePhase,urban100,img_005.png,x4,28.02810745169525,nan,0.039682098191421704,0.08378150314092636,0.0851752758026123,0.0025246604345738888,0.1227893978357315,1.3482996633728074e-09,4.409499736697515e-09,9.085567864509173e-10
SC-INR-Fixed,urban100,img_005.png,x4,27.659809494937456,nan,0.04140087550524,0.08715494722127914,0.08879213035106659,0.002456741640344262,0.1253211945295334,1.392843908568293e-09,4.9532849752191326e-09,9.191734955737108e-10
SC-INR-Adaptive,urban100,img_005.png,x4,28.11775846928267,nan,0.03927462766893586,0.08296564221382141,0.08433540910482407,0.0024897330440580845,0.12109649181365967,1.13183384970437e-09,4.396181829177247e-09,8.725057293719803e-10
Bicubic,urban100,img_005.png,x8,19.934382314066788,nan,0.10075831226166666,0.19063088297843933,0.20461054146289825,0.011717399582266808,0.14811770617961884,1.2806667062846186e-07,1.1723316189139559e-08,1.0716221780731078e-09
LIIF,urban100,img_005.png,x8,22.59822414912493,nan,0.07414618194444443,0.15010252594947815,0.15634186565876007,0.00431355694308877,0.14422380924224854,4.6462804169281865e-08,1.0544036583789752e-08,1.0670372576304546e-09
LTE,urban100,img_005.png,x8,22.57855979123938,nan,0.07431423482341745,0.15099979937076569,0.1560998558998108,0.003888071049004793,0.1452922821044922,4.6038959054024644e-08,1.0741641200398386e-08,1.068315948306361e-09
LTE-NoCell,urban100,img_005.png,x8,22.695554522715476,nan,0.07331996920184662,0.14774887263774872,0.1534181386232376,0.004959892947226763,0.1443105936050415,4.4795800010896194e-08,1.0397087350091444e-08,1.072312850714826e-09
LTE-FeaturePhase,urban100,img_005.png,x8,22.767210797752956,nan,0.07271758715515797,0.14787067472934723,0.15327513217926025,0.004531132988631725,0.14398005604743958,4.34599796915089e-08,1.0332151792100165e-08,1.070287685807504e-09
SC-INR-Fixed,urban100,img_005.png,x8,22.590573618514107,nan,0.07421151866317827,0.149814635515213,0.1552988886833191,0.003601474454626441,0.14447686076164246,4.5807247111764995e-08,1.0738040219238161e-08,1.0640571547018866e-09
SC-INR-Adaptive,urban100,img_005.png,x8,22.758305771430965,nan,0.07279217756704744,0.1475541591644287,0.1527894139289856,0.0040080007165670395,0.1434466540813446,4.356441559550852e-08,1.0371531209979303e-08,1.061453492874103e-09
Bicubic,urban100,img_005.png,x16,17.734974597603475,nan,0.1297929998227818,0.22151857614517212,0.23928093910217285,0.03776034712791443,0.14951647818088531,2.6171325184445163e-07,1.2334100356334282e-08,1.1313037660579013e-09
LIIF,urban100,img_005.png,x16,19.23516115466044,nan,0.10920485392430082,0.20469418168067932,0.21687187254428864,0.013421823270618916,0.14909939467906952,1.6651462209837534e-07,1.230788062908486e-08,1.1298726010940458e-09
LTE,urban100,img_005.png,x16,19.17852354808731,nan,0.10991926674096958,0.20711597800254822,0.21845068037509918,0.011694293469190598,0.14912152290344238,1.695200737790408e-07,1.2314863790974374e-08,1.1294530184815612e-09
